"Año","Nivel de experiencia","Tipo de contrato","Rol","Moneda de pago","Salario en USD","Residencia del empleado","Modalidad de trabajo","Ubicación de la empresa","Tamaño de la compañía"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",170000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",135000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",161342,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",137141,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",167000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",123000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Libra esterlina",73880,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Libra esterlina",61566,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",211500,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",138600,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",192400,"Canadá","Remota","Canadá","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",90700,"Canadá","Remota","Canadá","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",130000,"Canadá","Remota","Canadá","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",61300,"Canadá","Remota","Canadá","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",130000,"Canadá","Remota","Canadá","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",61300,"Canadá","Remota","Canadá","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",160000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",113000,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",150000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",95550,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",167000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",115500,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",112900,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",90320,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",112900,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",90320,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",165400,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",132320,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",243900,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",156600,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",136600,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",109280,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",128875,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",93700,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Ejecutivo","Tiempo completo","Otro","Dólar americano",224000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Ejecutivo","Tiempo completo","Otro","Dólar americano",167875,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Ejecutivo","Tiempo completo","Ingeniero de análisis","Dólar americano",175000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Ejecutivo","Tiempo completo","Ingeniero de análisis","Dólar americano",135000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",209100,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",154600,"Estados Unidos","Remota","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",180000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",160000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",205300,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",140400,"Estados Unidos","Presencial","Estados Unidos","Grande"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",176000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",144000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",200100,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",160000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",70500,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",54000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",205300,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",140400,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",205300,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de análisis","Dólar americano",184700,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",175100,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",140250,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",116150,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",99050,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",145000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",130000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",112900,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",90320,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",85000,"Canadá","Presencial","Canadá","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Dólar americano",75000,"Canadá","Presencial","Canadá","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",214000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de aprendizaje automático","Dólar americano",192600,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",266400,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",213120,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",155000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",115000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",141300,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",102100,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",115934,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",81666,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Dólar americano",206699,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Ingeniero de datos","Dólar americano",99100,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",130000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",110500,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Libra esterlina",61566,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Intermedio","Tiempo completo","Analista de datos","Libra esterlina",43096,"Reino Unido","Presencial","Reino Unido","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",80000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",60000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",192564,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Arquitecto de datos","Dólar americano",144854,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",230000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",150000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",150260,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Otro","Dólar americano",109280,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",170000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",150000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",160000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Intermedio","Tiempo completo","Científico de datos","Dólar americano",130000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Junior","Tiempo completo","Analista de datos","Dólar americano",67000,"Canadá","Presencial","Canadá","Mediana"
"2022","Junior","Tiempo completo","Analista de datos","Dólar americano",52000,"Canadá","Presencial","Canadá","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",154000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Ingeniero de datos","Dólar americano",126000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",129000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",99000,"Estados Unidos","Presencial","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",210000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",140000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",210000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",140000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",210000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",140000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",100000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",69000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",210000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Científico de datos","Dólar americano",140000,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",150075,"Estados Unidos","Remota","Estados Unidos","Mediana"
"2022","Senior","Tiempo completo","Analista de datos","Dólar americano",110925,"Estados Unidos","Remota","Estados Unidos","Mediana"
